iso3c,week_count,human_development_index,v2x_libdem,v2x_freexp_altinf,median_age,aged_70_older,life_expectancy,area_ifr,log_gdp_ppp,Stringency_revised,DV_Standardized,Stringency_Treat,countryN,partialnew_D,competenew_D,daily_tests_per_100k_LOG,pop.2020_LOG
CZE,46,0.9,0.697,0.891,43.3,11.58,79.38,0.815155754,-10.2240763,0.663265306,-4.701703379,0,59,0,0,7.670613287,16.18659339
CZE,47,0.9,0.697,0.891,43.3,11.58,79.38,0.815155754,-10.2240763,0.642857143,-1.499949822,0,59,0,0,7.718406999,16.18659339
CZE,48,0.9,0.697,0.891,43.3,11.58,79.38,0.815155754,-10.2240763,0.602040816,-0.768797301,0,59,0,0,7.707055267,16.18659339
CZE,49,0.9,0.697,0.891,43.3,11.58,79.38,0.815155754,-10.2240763,0.547619048,1.85400548,0,59,0,0,7.635723657,16.18659339
CZE,50,0.9,0.697,0.891,43.3,11.58,79.38,0.815155754,-10.2240763,0.56122449,3.949781324,0,59,0,0,7.800177413,16.18659339
CZE,51,0.9,0.697,0.891,43.3,11.58,79.38,0.815155754,-10.2240763,0.663265306,1.726143034,0,59,0,0,8.11091236,16.18659339
CZE,52,0.9,0.697,0.891,43.3,11.58,79.38,0.815155754,-10.2240763,0.69047619,6.220151067,0,59,0,0,7.624491532,16.18659339
DEU,3,0.947,0.502,0.809,25.4,2.38,81.33,0.230262847,-9.866172926,0,0,0,60,0,0,NA,18.24375196
DEU,4,0.947,0.502,0.809,25.4,2.38,81.33,0.230262847,-9.866172926,0,0.000331837,0,60,0,0,NA,18.24375196
DEU,5,0.947,0.502,0.809,25.4,2.38,81.33,0.230262847,-9.866172926,0,-0.000124439,0,60,0,0,NA,18.24375196
DEU,6,0.947,0.502,0.809,25.4,2.38,81.33,0.230262847,-9.866172926,0,-8.30E-05,0,60,0,0,NA,18.24375196
DEU,7,0.947,0.502,0.809,25.4,2.38,81.33,0.230262847,-9.866172926,0,-0.000124439,0,60,0,0,NA,18.24375196
DEU,8,0.947,0.502,0.809,25.4,2.38,81.33,0.230262847,-9.866172926,0.06462585,0.002613212,0,60,0,0,NA,18.24375196
DEU,9,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.166666667,0.027252073,0,60,0,0,NA,18.24375196
DEU,10,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.284013605,0.12717634,0,60,0,0,NA,18.24375196
DEU,11,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.455782313,0.574160112,0,60,1,0,NA,18.24375196
DEU,12,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.761904762,0.740576118,1,60,0,0,6.10611359,18.24375196
DEU,13,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.761904762,0.120912926,0,60,1,0,6.155211836,18.24375196
DEU,14,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.761904762,-0.397415693,0,60,0,0,6.178806426,18.24375196
DEU,15,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.761904762,-0.430640823,0,60,0,0,6.080695355,18.24375196
DEU,16,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.761904762,-0.21830694,0,60,0,0,6.035233298,18.24375196
DEU,17,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.761904762,-0.195659099,0,60,0,0,6.02996425,18.24375196
DEU,18,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.666666667,-0.086982644,0,60,0,0,6.042226184,18.24375196
DEU,19,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.619047619,-0.080014077,0,60,1,0,6.181731481,18.24375196
DEU,20,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.619047619,-0.008047035,0,60,0,0,6.167034909,18.24375196
DEU,21,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.619047619,-0.042765429,0,60,0,0,6.113406381,18.24375196
DEU,22,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.619047619,-0.039073748,0,60,0,0,6.116836844,18.24375196
DEU,23,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.619047619,-0.018416926,0,60,0,0,5.99457254,18.24375196
DEU,24,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.639455782,0.065786587,0,60,0,0,6.041542431,18.24375196
DEU,25,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.666666667,0.015969632,0,60,0,0,6.223220001,18.24375196
DEU,26,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.666666667,-0.043470582,0,60,1,0,6.371391316,18.24375196
DEU,27,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.573129252,-0.00949882,0,60,0,0,6.417648975,18.24375196
DEU,28,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.535714286,0.00854479,0,60,1,0,6.443571302,18.24375196
DEU,29,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.535714286,0.047079304,0,60,0,0,6.486010349,18.24375196
DEU,30,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.545918367,0.036294618,0,60,0,0,6.52360145,18.24375196
DEU,31,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.579931973,0.048572568,0,60,0,0,6.646231813,18.24375196
DEU,32,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.583333333,0.069976023,0,60,0,0,6.841971532,18.24375196
DEU,33,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.583333333,0.074165459,0,60,0,0,7.024040878,18.24375196
DEU,34,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.613945578,-0.016550346,0,60,0,0,7.158817035,18.24375196
DEU,35,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.557823129,-0.031151152,0,60,0,0,7.179125684,18.24375196
DEU,36,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.428571429,0.063712609,0,60,0,0,7.174415986,18.24375196
DEU,37,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.428571429,0.097725851,0,60,0,0,7.222892626,18.24375196
DEU,38,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.428571429,-0.000871071,0,60,0,0,7.249271801,18.24375196
DEU,39,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.428571429,0.12058109,0,60,0,0,7.251226786,18.24375196
DEU,40,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.428571429,0.349880114,0,60,1,0,7.239667824,18.24375196
DEU,41,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.479591837,0.736884437,0,60,0,0,7.305425532,18.24375196
DEU,42,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.568027211,0.910186052,0,60,0,0,7.387303269,18.24375196
DEU,43,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.595238095,1.693942395,0,60,1,0,7.515893588,18.24375196
DEU,44,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.554421769,1.341532028,0,60,0,0,7.586338358,18.24375196
DEU,45,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.547619048,-0.195161344,0,60,0,0,7.531316706,18.24375196
DEU,46,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.547619048,-0.139454291,0,60,0,0,7.448359347,18.24375196
DEU,47,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.547619048,-0.1556728,0,60,0,0,7.415418441,18.24375196
DEU,48,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.608843537,0.275507258,0,60,0,0,7.412119159,18.24375196
DEU,49,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.619047619,0.884136886,0,60,0,0,7.45440247,18.24375196
DEU,50,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.741496599,0.82776616,0,60,1,0,7.543938248,18.24375196
DEU,51,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.80952381,-1.43913344,0,60,1,0,7.437275681,18.24375196
DEU,52,0.947,0.779,0.964,46.6,15.957,81.33,1.022119389,-9.910258074,0.80952381,-0.432300006,0,60,1,0,6.768479052,18.24375196
DJI,3,0.524,0.126,0.177,42.3,12.325,67.11,0.852721412,-10.90756048,0,0,0,61,0,0,NA,13.80344
DJI,4,0.524,0.126,0.177,42.3,12.325,67.11,0.852721412,-10.90756048,0,0,0,61,0,0,NA,13.80344
DJI,5,0.524,0.126,0.177,42.3,12.325,67.11,0.852721412,-10.90756048,0,0,0,61,0,0,NA,13.80344
DJI,6,0.524,0.126,0.177,42.3,12.325,67.11,0.852721412,-10.90756048,0,0,0,61,0,0,NA,13.80344
DJI,7,0.524,0.126,0.177,42.3,12.325,67.11,0.852721412,-10.90756048,0,0,0,61,0,0,NA,13.80344
DJI,8,0.524,0.126,0.177,42.3,12.325,67.11,0.852721412,-10.90756048,0,0,0,61,0,0,NA,13.80344
DJI,9,0.524,0.126,0.177,42.3,12.325,67.11,0.852721412,-10.90756048,0,0,0,61,0,0,NA,13.80344
DJI,10,0.524,0.126,0.177,42.3,12.325,67.11,0.852721412,-10.90756048,0,0,0,61,0,0,NA,13.80344
DJI,11,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.06122449,0.003517525,0,61,1,1,NA,13.80344
DJI,12,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.840136054,0.042210296,1,61,0,0,NA,13.80344
DJI,13,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.928571429,0.080903068,0,61,0,0,NA,13.80344
DJI,14,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.928571429,0.355269994,0,61,0,0,NA,13.80344
DJI,15,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.928571429,1.435150073,0,61,0,0,NA,13.80344
DJI,16,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.928571429,-0.946214141,0,61,0,0,NA,13.80344
DJI,17,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.928571429,-0.605014247,0,61,0,0,NA,13.80344
DJI,18,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.928571429,-0.094973167,0,61,0,0,NA,13.80344
DJI,19,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.928571429,0.228639105,0,61,0,0,NA,13.80344
DJI,20,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.476190476,2.803467177,0,61,0,0,NA,13.80344
DJI,21,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.476190476,-0.05276287,0,61,0,0,NA,13.80344
DJI,22,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.476190476,0.179393759,0,61,0,0,NA,13.80344
DJI,23,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.476190476,-2.444679659,0,61,0,0,NA,13.80344
DJI,24,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.476190476,-0.576874049,0,61,0,0,NA,13.80344
DJI,25,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.476190476,-0.133665938,0,61,0,0,NA,13.80344
DJI,26,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.476190476,0.05276287,0,61,0,0,NA,13.80344
DJI,27,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.476190476,0.488935932,0,61,0,0,NA,13.80344
DJI,28,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.476190476,-0.692952364,0,61,0,0,NA,13.80344
DJI,29,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.476190476,0.003517525,0,61,0,0,NA,13.80344
DJI,30,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.476190476,0.031657722,0,61,0,0,NA,13.80344
DJI,31,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.476190476,0.73516266,0,61,0,0,NA,13.80344
DJI,32,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.476190476,-0.791443055,0,61,0,0,NA,13.80344
DJI,33,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.476190476,-0.049245346,0,61,0,0,NA,13.80344
DJI,34,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.476190476,-0.042210296,0,61,0,0,NA,13.80344
DJI,35,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.476190476,-0.003517525,0,61,0,0,NA,13.80344
DJI,36,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.476190476,0.017587623,0,61,0,0,NA,13.80344
DJI,37,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.476190476,0.007035049,0,61,0,0,NA,13.80344
DJI,38,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.476190476,-0.010552574,0,61,0,0,NA,13.80344
DJI,39,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.448979592,0.010552574,0,61,0,0,NA,13.80344
DJI,40,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.428571429,-0.014070099,0,61,0,0,NA,13.80344
DJI,41,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.428571429,0.084420593,0,61,0,0,NA,13.80344
DJI,42,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.394557823,0.17235871,0,61,1,0,NA,13.80344
DJI,43,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.380952381,-0.16532366,0,61,0,0,NA,13.80344
DJI,44,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.380952381,0.045727821,0,61,0,0,NA,13.80344
DJI,45,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.380952381,-0.014070099,0,61,0,0,NA,13.80344
DJI,46,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.380952381,-0.084420593,0,61,0,0,NA,13.80344
DJI,47,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.30952381,-0.003517525,0,61,0,0,NA,13.80344
DJI,48,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.30952381,0.003517525,0,61,0,0,NA,13.80344
DJI,49,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.30952381,0.05979792,0,61,0,0,NA,13.80344
DJI,50,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.30952381,0.080903068,0,61,0,0,NA,13.80344
DJI,51,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.30952381,-0.11256079,0,61,0,0,NA,13.80344
DJI,52,0.524,0.128,0.336,25.4,2.38,67.11,0.230262847,-11.95309721,0.30952381,0.042210296,0,61,0,0,NA,13.80344
DMA,3,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0,0,0,62,0,0,NA,11.18393517
DMA,4,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0,0,0,62,1,0,NA,11.18393517
DMA,5,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0,0,0,62,0,0,NA,11.18393517
DMA,6,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0,0,0,62,0,0,NA,11.18393517
DMA,7,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0,0,0,62,0,0,NA,11.18393517
DMA,8,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0,0,0,62,0,0,NA,11.18393517
DMA,9,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0,0,0,62,0,0,NA,11.18393517
DMA,10,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0,0,0,62,0,0,NA,11.18393517
DMA,11,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0,0,0,62,0,0,NA,11.18393517
DMA,12,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.12244898,0.531210112,0,62,0,1,NA,11.18393517
DMA,13,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.482993197,-0.386334627,1,62,0,0,NA,11.18393517
DMA,14,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.738095238,-0.048291828,1,62,0,0,NA,11.18393517
DMA,15,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.738095238,-0.096583657,0,62,0,1,NA,11.18393517
DMA,16,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.738095238,0,0,62,0,0,NA,11.18393517
DMA,17,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.738095238,0,0,62,0,0,NA,11.18393517
DMA,18,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.717687075,0,0,62,0,0,NA,11.18393517
DMA,19,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.656462585,0,0,62,0,0,NA,11.18393517
DMA,20,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.642857143,0,0,62,0,0,NA,11.18393517
DMA,21,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.642857143,0,0,62,0,0,NA,11.18393517
DMA,22,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.642857143,0.096583657,0,62,0,0,NA,11.18393517
DMA,23,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.642857143,-0.096583657,0,62,0,0,NA,11.18393517
DMA,24,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.642857143,0,0,62,0,0,NA,11.18393517
DMA,25,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.591836735,0,0,62,0,0,NA,11.18393517
DMA,26,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.285714286,0,0,62,0,0,NA,11.18393517
DMA,27,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.285714286,0,0,62,0,0,NA,11.18393517
DMA,28,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.285714286,0,0,62,0,0,NA,11.18393517
DMA,29,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.285714286,0,0,62,0,0,NA,11.18393517
DMA,30,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.285714286,0,0,62,0,0,NA,11.18393517
DMA,31,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.285714286,0,0,62,0,0,NA,11.18393517
DMA,32,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.285714286,0,0,62,0,0,NA,11.18393517
DMA,33,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.285714286,0.048291828,0,62,0,0,NA,11.18393517
DMA,34,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.285714286,0,0,62,0,0,NA,11.18393517
DMA,35,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.285714286,0.048291828,0,62,0,0,NA,11.18393517
DMA,36,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.204081633,0,0,62,0,0,NA,11.18393517
DMA,37,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.19047619,-0.096583657,0,62,0,0,NA,11.18393517
DMA,38,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.19047619,0,0,62,0,0,NA,11.18393517
DMA,39,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.19047619,0.338042799,0,62,0,0,NA,11.18393517
DMA,40,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.19047619,-0.28975097,0,62,0,0,NA,11.18393517
DMA,41,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.19047619,0,0,62,0,0,NA,11.18393517
DMA,42,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.19047619,0.193167313,0,62,0,0,NA,11.18393517
DMA,43,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.19047619,0.338042799,0,62,0,0,NA,11.18393517
DMA,44,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.285714286,0.048291828,0,62,0,0,NA,11.18393517
DMA,45,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.243197279,-0.386334627,0,62,0,0,NA,11.18393517
DMA,46,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.226190476,-0.048291828,0,62,0,0,NA,11.18393517
DMA,47,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.149659864,0.434626455,0,62,0,0,NA,11.18393517
DMA,48,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.093537415,-0.627793769,0,62,0,0,NA,11.18393517
DMA,49,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.389455782,0.096583657,1,62,0,0,NA,11.18393517
DMA,50,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.44047619,-0.048291828,0,62,0,0,NA,11.18393517
DMA,51,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.210884354,-0.048291828,0,62,0,0,NA,11.18393517
DMA,52,0.742,0.012,0.035,27.6,4.419,75,0.362921992,-11.13740198,0.119047619,0,0,62,0,0,NA,11.18393517
DNK,3,0.94,0.815,0.94,29.1,3.857,80.9,0.31602814,-11.42806607,0,0,0,63,0,0,NA,15.57202326
DNK,4,0.94,0.815,0.94,29.1,3.857,80.9,0.31602814,-11.42806607,0,0,0,63,0,0,NA,15.57202326
DNK,5,0.94,0.815,0.94,29.1,3.857,80.9,0.31602814,-11.42806607,0,0,0,63,0,0,NA,15.57202326
DNK,6,0.94,0.815,0.94,29.1,3.857,80.9,0.31602814,-11.42806607,0,0,0,63,0,0,NA,15.57202326
DNK,7,0.94,0.815,0.94,29.1,3.857,80.9,0.31602814,-11.42806607,0,0,0,63,0,0,NA,15.57202326
DNK,8,0.94,0.815,0.94,29.1,3.857,80.9,0.31602814,-11.42806607,0,0.0018,0,63,0,0,NA,15.57202326
DNK,9,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.054421769,0.010799999,0,63,0,0,2.145459967,15.57202326
DNK,10,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.289115646,0.474599949,0,63,0,1,3.838941895,15.57202326
DNK,11,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.607142857,-0.136799985,1,63,0,0,4.684433838,15.57202326
DNK,12,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.642857143,0.217199977,0,63,0,0,4.918679803,15.57202326
DNK,13,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.642857143,0.574199939,0,63,0,0,5.736080453,15.57202326
DNK,14,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.642857143,0.011399999,0,63,0,0,6.303332439,15.57202326
DNK,15,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.615646259,-0.405599957,0,63,0,0,6.093279024,15.57202326
DNK,16,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.595238095,-0.023999997,0,63,0,0,6.662472113,15.57202326
DNK,17,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.595238095,-0.146399984,0,63,0,0,7.407951256,15.57202326
DNK,18,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.595238095,-0.029999997,0,63,0,0,7.420798151,15.57202326
DNK,19,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.595238095,-0.223799976,0,63,0,0,7.287454262,15.57202326
DNK,20,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.574829932,-0.064799993,0,63,0,0,7.272689412,15.57202326
DNK,21,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.523809524,-0.050999995,0,63,0,0,7.326982446,15.57202326
DNK,22,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.523809524,-0.032999996,0,63,0,0,7.21160323,15.57202326
DNK,23,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.493197279,-0.045599995,0,63,0,0,7.301422132,15.57202326
DNK,24,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.488095238,0.022199998,0,63,0,1,7.485365095,15.57202326
DNK,25,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.488095238,0.019199998,0,63,0,0,7.617594819,15.57202326
DNK,26,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.488095238,-0.076199992,0,63,0,0,7.52186008,15.57202326
DNK,27,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.488095238,-0.025199997,0,63,0,0,7.455006974,15.57202326
DNK,28,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.488095238,0.067199993,0,63,0,0,7.442463339,15.57202326
DNK,29,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.488095238,0.025199997,0,63,0,0,7.48763955,15.57202326
DNK,30,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.481292517,0.069599993,0,63,0,0,7.621906613,15.57202326
DNK,31,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.409863946,0.202799978,0,63,1,0,7.832620206,15.57202326
DNK,32,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.404761905,0.235799975,0,63,0,0,8.107823334,15.57202326
DNK,33,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.404761905,-0.207599978,0,63,0,0,8.283043022,15.57202326
DNK,34,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.404761905,-0.121799987,0,63,0,0,8.359320311,15.57202326
DNK,35,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.404761905,0.235199975,0,63,0,0,8.35164481,15.57202326
DNK,36,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.425170068,0.520199944,0,63,0,0,8.501981403,15.57202326
DNK,37,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.44047619,0.639599932,0,63,0,0,8.700325337,15.57202326
DNK,38,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.44047619,0.548399941,0,63,0,0,8.712720384,15.57202326
DNK,39,0.94,0.858,0.969,42.3,12.325,80.9,0.852721412,-9.866172926,0.44047619,-0.422399955,0,63,0,0,8.661954832,15.57202326
